30O6?(JG)8,81.199,1714,Grey,Cold,92
69W1?(LR)6,1738.346,1570,Plum,Cold,79
47F9?(XC)3,1027.948,878,Teal,Hot,107
15I8?(WE)1,1055.747,1791,Lime,Hot,48
76J6?(DQ)2,1977.287,2577,Ivory,Hot,75
59H6?(XB)5,2023.175,91,Navy,Hot,53
84Y0?(DI)2,1616.443,2376,Orange,Hot,82
64T3?(KS)2,1703.586,2991,Purple,Hot,82
85C3?(LW)2,1559.124,2912,Ivory,Cold,16
25K3?(PV)7,125.507,796,Tan,Hot,72
20O0?(EI)2,1803.281,1076,Lime,Hot,34
64NW?(DG)8,966.189,2370,Lime,Hot,95
82Q9?(ZF)0,776.242,2073,Cyan,Hot,82
89H3?(OW)0,1642.837,1909,Black,Hot,92
20Q5?(YX)2,1384.196,1280,Tan,Hot,21
56Q3?(IL)7,1205.043,2424,Green,Hot,37
33Z4?(KF)1,1869.169,2214,Lime,Hot,90
92O2?(VC)4,1985.246,1893,Pink,Hot,101
63V3?(QP)1,1698.651,1206,Grey,Cold,76
12Q9?(KX)0,136.03,2573,Teal,Hot,46
98L1?(JX)1,2004.807,1838,Teal,Hot,49
61M1?(NP)5,1483.435,2277,White,Hot,65
71P7?(RH)0,1682.633,2715,Violet,Hot,80
22j1?(MY)1,1676.993,143,Ivory,Hot,47
63D5?(SS)9,1693.607,2467,Silver,Hot,80
79J2?(ZH)4,434.358,6,Ivory,Hot,90
05J+?(YJ)3,1561.905,1887,Navy,Hot,39
57E8?(TR)9,1783.952,2974,Teal,Cold,104
33M5?(KD)9,1933.152,366,Violet,Hot,46
15B6?(CD)8,1718.147,574,Navy,Hot,80
11X4?(ZJ)4,292.491,2065,Silver,Hot,1
81Y0?(DZ)7,1858.485,897,Tan,Hot,70
30X0?(QV)7,1864.558,2867,Lime,Cold,98
73S7?(R&)8,1757.762,1427,Black,Hot,100
95K6?(wF)1,1704.413,1789,Pink,Cold,74
57R0?(YY)5,1160.061,568,Blue,Hot,29
75T3?(UZ)8,897.261,2652,Ivory,Hot,80
70U7?(J)8,537.302,944,Black,Cold,88
82V1?(SC)0,1893.462,882,Black,Hot,73
13M2?(ZP)3,1827.077,1938,Tan,Cold,51
37I9?(SV)6,1924.715,1005,Tan,Cold,50
7Y6?(AP)2,1567.038,2329,Black,Hot,92
62P{?(BM)1,1872.31,13,Teal,Hot,75
71S8?(PC)1,1527.61,1161,Navy,Cold,41
15S8?(SV)1,1896.64,235,Orange,Cold,94
99A7?(DH)7,1507.279,1547,Blue,Cold,86
59U2?(PJ)4,1843.501,2728,Teal,Hot,7
00F0?(MJ)8,1710.932,1703,Cyan,Hot,68
75W8?(FD)0,106.788,1923,Purple,Hot,68
12Y1?(XY)5,387.707,17,Blue,Hot,25
28P2?(EN)2,1959.837,2936,Teal,Hot,43
40T9?(TX)2,1954.378,1538,Plum,Hot,18
91K1?(P5)2,7.92,2642,Gold,Hot,103
35S9?(LF)7,1978.906,2318,Lime,Cold,89
73W2?(NW)9,1650.144,249,Pink,Cold,95
13T9?(iFT)8,1453.199,1425,Teal,Hot,36
51U3?(SP)8,513.046,2773,Purple,Hot,87
32S4?(AC)6,246.525,292,Orange,Hot,3
63Y2?(FR)7,993.894,561,Teal,Hot,86
08D4?(CN)7,1635.947,837,Tan,Cold,40
98Y0?(ZP)8,1823.237,702,Lime,Cold,101
27Z8?(EE)0,969.451,2160,Pink,Cold,31
55B5x?(ZY)3,1466.091,1776,Silver,Hot,11
72B6?(Z)3,1596.675,2685,Black,Hot,64
91U2?(ZF)5,1884.557,2995,Green,Cold,94
87M1?(RO)8,1916.686,1285,Ivory,Cold,93
61B8?(FQ)2,1831.624,907,Pink,Hot,42
39N7?(DZ)3,222.382,579,Silver,Hot,97
09F6?(WA)9,1611.951,2993,Gold,Hot,76
43H6?(XH)9,1767.577,2619,Cyan,Cold,30
46Q4?(WX)2,815.488,381,Pink,Hot,47
30D4?(ML)8,1527.836,125,Tan,Hot,100
69S4?(VC)7,1507.545,1,Silver,Hot,107
)9B5?(UD)8,1530.233,382,Teal,Hot,76
60U7?(ZJ)4,2060.677,1547,Teal,Cold,13
39J3?(WR)8,732.923,2978,Plum,Hot,19
94Q1?(TS)7,1261.246,1195,Pink,Hot,72
59I7?(YM)1,1687.768,872,Red,Cold,107
36L3?(YK)8,723.475,2668,Plum,Hot,41
66E6?(GW)4,2053.925,2265,Gold,Cold,79
02J0?(GF)5,814.13,2880,Violet,Cold,63
78O3?(GV)5,1421.068,2675,Plum,Cold,83
16C4?(ZZ)9,1500.753,2197,Blue,Cold,15
69S7?(SW)7,1899.794,2814,Tan,Hot,107
42H5?(UK)7,1622.255,2685,Silver,Cold,47
43P8?(EJ)7,2063.84,1612,Teal,Hot,83
77Y8?(RU)4,543.058,563,Ivory,Hot,98
59U9?(YHc8,1475.896,1039,Pink,Hot,89
65P7?(DM)7,1041.482,2530,Pink,Hot,56
22F1?(XY)5,1462.748,2291,Ivory,Hot,33
70E8?(BX)7,1619.464,1791,Pink,Cold,77
66Kd?(QY)4,1892.811,2200,Cyan,Hot,106
11R9?(CF)9,582.895,288,Pink,Hot,40
39G6?(DO)3,1872.293,23,Cyan,Hot,15
42J3?(KS)9,1868.779,2589,Plum,Hot,73
79X2?(QY)0,1774.235,1010,Ivory,Hot,11
93F0?(RZ)6,2059.752,1612,Silver,Hot,79
27J6?(YF)4,1225.084,2316,Violet,Hot,11
47G3?(AD)6,1731.712,513,Teal,Hot,78
13C6?(RF)4,387.156,2340,Lime,Hot,78
82A8?(RG)9,716.662,77,Ivory,Hot,79
21J7?(LG)3,1734.132,349,Blue,Cold,82
63N5?(TG)2,2010.859,191,Pink,Cold,35
78V9?(NG)4,1105.252,839,Teal,Hot,41
37T5?(WA)9,1495.8,2546,Black,Cold,73
71C8?(KQ)9,1710.338,1826,Blue,Cold,102
34W9?(LP)4,2095.575,56,Ivory,Hot,15
41H0?(BF)0,2078.671,505,Teal,Cold,15
07G9?(GE)7,1091.474,908,Pink,Cold,74
24Z0?(ZR)3,1847.923,73,Black,Cold,21
34U3?(MB)0,1601.782,143,Silver,Cold,43
33U3?(AR)6,1394.679,275,Purple,Hot,99
17M9?(OM)3,858.331,2669,Tan,Hot,9
31R0?(QU)5,1567.767,178,Lime,Hot,80
98I1?(TT)9,1975.658,77,Black,Hot,86
81O1?(QG)4,2026.451,1768,Pink,Hot,27
62F7?(JU)5,837.908,1779,Plum,Hot,102
86Q7?(JA)9,2098.588,2582,Pink,Hot,80
84U5?(XQ)6,1798.71,513,Orange,Cold,62
90E1?(OD)2,1212.631,2005,Blue,Hot,7
25U4?(SR)2,976.919,2427,Gold,Cold,106
45M8?(DL)5,1832.555,853,Cyan,Hot,62
65S3?(WP)9,1915.543,1627,Violet,Hot,89
53Z6?(VF)7,1649.815,2333,Brown,Hot,79
01N8?(MU)5,1583.824,1993,Silver,Hot,24
72S8?(YU)2,1463.829,2451,Violet,Cold,107
48Z0?(AM)4,1735.35,605,Tan,Cold,95
76W9?(CL)6,304.261,2738,Green,Hot,55
86Z4?(WH)4,1530.635,879,Black,Cold,78
90Y5?(AI)8,1923.107,1649,Tan,Hot,72
03G9?(OE)4,1996.146,210,Silver,Hot,22
87Z5?(SB)2,1704.175,1588,Violet,Cold,25
59R35?(ZY)4,2098.824,2386,Teal,Hot,82
54E3?(PI)7,1619.126,825,Red,Hot,14
79I8?(MF)9,323.811,50,Blue,Cold,28
28I9?(MZ)2,695.902,831,Orange,Hot,31
51Y6?(SY)3,1711.404,2816,Grey,Hot,70
01T3?(OW)5,1390.013,2943,Purple,Hot,67
74O1?(YI)4,769.533,706,Cyan,Cold,73
01P2?(VC)8,1611.981,2288,Blue,Hot,66
94H0?(AC)6,1384.47,884,Blue,Cold,27
78B7?(DI)5,723.227,196,Teal,Cold,102
15X3?(ZP)4,368.774,1435,Teal,Hot,69
19E2?(WX)8,1704.241,2888,Teal,Cold,66
54R1?(PY)7,821.303,32,Tan,Hot,33
42M9?(MU)0,476.222,1759,Teal,Hot,5
53C1?(QE)5,1626.645,487,Violet,Hot,93
38S5?(EU)1,1443.819,363,Violet,Cold,83
44Y8?(WJ)3,1486.059,2702,Pink,Hot,4
76*2?(IT)0,357.56,2479,Grey,Hot,105
(6Z0?(TO)6,1508.7,285,Black,Hot,78
66L9?(NZ)7,333.479,1816,Brown,Hot,21
97B2?(YP)7,540.577,1139,Gold,Hot,84
43Z9?(CHk1,1554.867,1110,Pink,Hot,69
01R5?(OY)6,1779.246,2484,Pink,Cold,17
81H7?(TG)5,744.391,1961,Violet,Hot,27
07L8?(TX)5,965.447,257,Tan,Cold,77
47T4?(JK)9,657.875,2087,Gold,Hot,37
17O4?(GJ)9,1826.042,114,Pink,Cold,73
30U3?(NP)6,1463.487,1385,Olive,Cold,72
74V8?(TH)0,1710.149,1581,Cyan,Cold,95
86Z8?(QE)4,1997.2,2425,Teal,Cold,54
Y59J9?(JN)3,259.67,904,Lime,Hot,90
73X5?(XO)2,2000.36,1542,Tan,Cold,51
53J9?(VS)4,46.822,187,Pink,Hot,106
16K3?(XX)4,1601.975,1796,Tan,Cold,30
45C9?(eL)6,1936.837,1793,Plum,Hot,28
66S9?(XZ)9,1891.278,1609,Cyan,Cold,94
97Z2?(PN)7,911.057,620,Gold,Cold,78
02Z4?(VI)4,1294.714,2992,Teal,Cold,103
99T9?(MJ)6,1861.076,2573,Ivory,Cold,85
52U6?(TK)1,496.913,814,Gold,Cold,84
28H9?(HT)7,1762.908,1672,Tan,Hot,75
10M1?(KZ)2,978.409,805,Ivory,Cold,22
63M5?(BZ)5,1739.931,1219,Teal,Cold,91
82U5?(PC)7,1869.324,2773,Blue,Cold,83
71D5?(HI)2,1068.459,2206,Green,Hot,106
62J7?(DZ)4,1699.882,250,Violet,Hot,50
24L2?(2S)4,1150.558,750,Orange,Hot,66
74O5?(FI)3,398.631,2441,Black,Hot,99
98S2?(XK)3,2083.64,90,Lime,Cold,4
48X9?(CN)2,1307.747,616,Silver,Cold,15
86U2?(TD)4,461.324,390,Silver,Cold,81
84O9?(UH)9,1853.056,137,Orange,Hot,76
73O4?(MD)4,185.416,2346,Blue,Cold,51
61H2?(CR)9,1759.7,1550,Silver,Hot,42
42S4?(LH)3,1985.944,2639,Blue,Hot,68
14E6?(ON)9,178.171,2090,Pink,Hot,101
59B2?(BX)9,1620.636,1414,Pink,Cold,19
58I2?(KK)5,1792.365,931,Teal,Hot,76
08E7?(VK)8,1788.629,1756,Navy,Hot,59
14Z1?(AL)8,2063.642,1997,Lime,Cold,53
98V9?(GWk6,1888.294,2268,Teal,Cold,103
04V7?(BH)9,1345.536,730,Yellow,Cold,41
77B6?(TW)9,1208.301,937,Purple,Cold,70
14W0?(VM)4,1484.025,1896,Cyan,Hot,47
20N4?(TP)0,1745.787,2178,Violet,Cold,21
41H1?(YR)3,537.562,216,Lime,Cold,93
37Q9?(FD)8,603.771,2137,Lime,Cold,19
98N2?(GH)9,2074.665,956,Black,Hot,82
73I9?(VZ)4,1957.721,1384,Tan,Hot,37
18L1?(WD)7,719.949,1009,Cyan,Hot,93
21V0?(VK)3,334.408,312,Ivory,Cold,46
34X2?(OC)7,1964.397,534,Violet,Cold,107
98K4?(OI)8,505.714,376,Brown,Cold,29
55Q5?(UI)1,1689.359,1877,Silver,Hot,84
44K6?(FQ)2,1836.666,1109,Black,Cold,74
07C1?(CO)0,1603.981,157,Silver,Cold,104
52U9?(GW)6,1867.141,1759,Violet,Hot,107
4FX5?(NH)1,1754.945,38,Black,Cold,78
67W2?(X)3,758.26,1664,Ivory,Hot,77
18U4?(VL)7,1225.073,1268,Black,Cold,91
39R7?(XD)5,21.002,804,Lime,Hot,96
28Y7?(JS)7,1727.769,1792,Ivory,Hot,86
01F6?(QZ)5,1614.442,1556,Black,Hot,75
38B9?(JR)2,1531.626,2498,Teal,Cold,88
50O4?(JT)0,1810.954,2380,Pink,Hot,83
28B1?(MU)8,823.813,1343,Cyan,Cold,71
53F0?(VA)3,541.378,424,Plum,Hot,92
39Z9?(VJ)0,842.035,2765,Purple,Cold,68
70J8?h(HK)0,623.637,2225,Blue,Cold,37
14h2?(FT)0,2078.593,1014,Pink,Hot,91
57U4?(NV)9,1295.057,117,Silver,Hot,2
81GT?(UO)7,835.619,1069,Purple,Cold,87
06N2?(DE)3,1883.036,1931,Violet,Hot,94
67D5?(CZ)3,1119.834,1319,Tan,Hot,108
29P6?(WV)6,1931.427,2505,Teal,Hot,71
41Q1?(OJ)7,1490.769,1133,Violet,Hot,68
80F1?(WD)9,411.471,2023,Black,Hot,55
67E2?(DZ)5,1602.494,667,Black,Hot,98
91N4?(PW)0,1025.26,2829,Lime,Hot,84
36T4?(YD)5,898.891,9,Silver,Hot,75
28T1?(AO)8,1904.441,1089,Violet,Cold,47
57Q4?(MI)4,1941.887,853,Silver,Cold,94
42T6?(VJ)0,1356.856,937,Blue,Hot,102
47F4?(H>N)6,793.027,2318,Lime,Hot,13
87V5?(AH)5,1367.566,952,Violet,Hot,105
01T8?(E6)3,283.719,457,Black,Cold,108
58J0?(IR)0,807.306,585,Lime,Hot,101
73Q7?(PT)1,409.393,178,Blue,Cold,31
06G1?(YY)3,1517.392,2905,Black,Hot,76
07P1?(BV)7,1995.351,2035,Tan,Cold,105
95Z0?(YA)4,1673.771,2706,Silver,Hot,5
06Q1?(FT)7,32.278,1711,Violet,Cold,70
96C8?(MD)5,2059.431,853,Red,Cold,83
39N5?(XZ)1,1455.706,2633,Green,Hot,26
03Q1?(TJ)7,1790.304,1208,Cyan,Hot,24
31B1?(MQ)1,1542.552,1658,Red,Hot,20
55V3?RBP)9,2078.441,764,Pink,Cold,91
78O4?(FE)0,1855.524,90,Silver,Hot,100
60I6?(FK)3,866.426,260,Lime,Cold,75
31F5?(SJ)2,1675.917,1098,Teal,Cold,88
10J4?(KS)8,2007.974,2177,Teal,Hot,109
98T7?(EY)0,2023.277,1890,Blue,Cold,31
88W0?(SV)0,1787.23,1536,Silver,Hot,63
79Z5?(DP)7,2087.627,2942,Cyan,Hot,74
25C9?(GA)2,1495.087,274,Silver,Cold,88
30V5?(AR)3,1140.139,37,Tan,Hot,91
94T2?(LH)3,1348.571,1588,Ivory,Hot,99
02W8?(KB)0,610.934,2314,Teal,Hot,92
44I3?(HV)2,1847.536,327,Blue,Cold,64
23A0?(FQ)6,1001.224,902,Orange,Hot,101
08O3?(IC)4,1751.189,1854,Violet,Hot,102
71U8?(GF)5,2012.651,229,Violet,Hot,45
73P4?(UY)7,1625.407,1353,Navy,Cold,83
61T3?(HM)3,1794.633,2922,Black,Cold,89
22Q0?(JK)2,1903.618,440,Silver,Cold,87
79A8?(MG)9,1902.243,1851,Tan,Cold,88
48S9?(>L)3,1501.235,1268,Ivory,Hot,90
56N4?(TW)7,1328.698,1113,Teal,Hot,44
01U6?(YE)8,1514.259,644,Purple,Cold,23
62I1?(QJ)3,1666.897,1363,Silver,Cold,90
20L2?(UY)5,1717.47,155,White,Cold,14
49O0?(KG)3,1644.756,701,Lime,Cold,84
05A1?(CJ)2,541.488,350,Black,Cold,95
31Y2?(VO)1,1975.035,760,Teal,Cold,50
08Y9?(FP)8,1488.6,1018,Lime,Cold,84
19M3?(KZ)4,1866.015,479,Olive,Hot,107
33P8?(IT)6,1698.914,1000,Tan,Hot,82
78J5?(XA)8,2022.016,1711,Green,Cold,56
00Y5?(PP)5,1123.794,2090,Green,Cold,105
55K3?(HC)3,1491.959,1388,Green,Hot,86
07U3?(GS)0,202.922,2376,Lime,Cold,49
44G4?(FR)6,1703.925,251,Violet,Hot,57
17D7?(EH)6,2064.998,2285,Lime,Hot,101
73T2?(EI)2,1201.193,2810,Cyan,Hot,103
61F6?(YR)9,2097.675,1127,Green,Hot,69
04U0?(Dl)9,139.872,577,Black,Cold,59
31S9?(QT)9,1730.063,1695,Yellow,Cold,102
14N5?(ZJ)2,1887.627,1253,Teal,Hot,98
98G2?(TP)1,1361.274,2432,Tan,Cold,76
45Z?(UX)2,1230.462,418,Navy,Hot,45
53B8?(VTG0,1970.166,2275,Green,Hot,16
98U3?(MX)5,1288.623,2188,Purple,Hot,15
97F3?(GN)7,2012.92,1862,Tan,Hot,45
33H1?(VC)5,222.888,2076,Lime,Hot,25
20C3?(EK)5,1500.827,785,Tan,Hot,41
36Z4?(MP)2,1264.461,1289,Lime,Cold,71
99N1?(VX)2,331.494,1636,Plum,Cold,41
20U2?(RQ)9,1144.998,2169,Orange,Hot,9
13U2?(MF)2,376.35,910,Pink,Hot,48
43K9?(QU)7,1702.974,857,Gold,Hot,4
36I8?(NX)7,1776.873,2285,Navy,Cold,32
46J5?(RV)1,1497.79,1586,Teal,Cold,82
68N8?(AE)8,1317.18,1493,Teal,Cold,89
62M4?(JA)2,1947.637,2213,Tan,Hot,66
97P7?(UD)8,691.356,125,White,Hot,68
64I9?(BA)1,1435.81,634,Tan,Cold,74
41B3?(DA)7,1634.353,2810,Green,Cold,95
44Q6?(XG)3,1874.826,1985,Silver,Hot,103
17R2?(EL)4,1906.221,2325,Pink,Hot,70
38C4?(RQ)5,1974.773,1926,Black,Hot,79
09S1?(CM)6,1716.245,2344,Blue,Cold,95
16V5(SI)2,1760.432,669,Navy,Hot,70
58M9?(PF)2,1489.038,1185,Violet,Cold,60
18L9?(HT)5,1585.812,195,Blue,Hot,1
36L4?(WN)2,1675.493,1790,Red,Hot,44
88U1?(XP)0,2067.069,990,Teal,Hot,29
91S5?(XY)8,2001.251,1304,Teal,Cold,63
99B8?(ZI)7,1676.268,2013,Purple,Cold,38
75F6?(EV)5,568.154,258,Violet,Hot,72
19J2?(US)4,1659.29,332,Green,Cold,96
45V6?(CD)6,673.345,130,Violet,Cold,51
54X3?(CT)0,2075.358,716,Pink,Cold,85
00X1?(AD)1,1235.44,2756,Lime,Hot,30
09H4?(EU)1,1863.813,2004,Violet,Hot,109
81L4?(YV)5,1663.151,2581,Ivory,Cold,99
40U3?(LH)7,32.507,2310,Teal,Cold,69
65F2?(ST)9,527.102,2582,White,Cold,33
56I7?(CR)3,1572.015,2280,Ivory,Hot,108
99Y5?(CK)6,1872.001,397,Plum,Hot,102
97V7?(JV)5,2076.803,2685,Plum,Cold,91
38V8?(XJ)7,349.712,726,Blue,Cold,80
20G0?(WI)1,325.04,1790,Olive,Hot,6
09Z7?(SA)1,1648.9,441,Lime,Hot,101
17P5t?(CK)3,1770.081,2835,Black,Cold,76
04S7?(JY)3,251.451,2126,Teal,Cold,68
28R5?(TP)2,1952.58,1974,Tan,Hot,61
28G8?(BI)8,1494.211,650,Silver,Cold,94
09I7?(GX)9,1776.149,1172,Teal,Hot,69
32P0?(GK)3,1439.17,2078,Lime,Hot,84
87U6?(YU)3,1931.012,2263,Ivory,Hot,78
61Z4?(WO)6,1897.478,2837,Black,Hot,106
05I6?(AL)1,1541.406,2794,Ivory,Hot,84
78V1?(MI)7,1807.795,2129,Pink,Hot,71
48F7?(FB)4,687.597,2703,Ivory,Hot,10
53A9(SS)6,1780.491,1672,Lime,Cold,70
81S9?(WV)2,1958.35,1330,Blue,Hot,67
85K5?(Bj)4,739.183,2720,Blue,Cold,96
39H8?(UQ)9,1784.875,283,Silver,Hot,90
4K5?(OW)6,713.082,2562,Navy,Hot,65
3O2M3?(CB)9,918.818,1367,Tan,Cold,68
16J4?(JF)3,1412.765,2424,Ivory,Cold,67
13N1?(YB)7,2068.72,2011,Lime,Hot,56
75Y8?(PI)4,273.602,243,Teal,Hot,43
92G4?(KF)3,1647.901,2369,Gold,Hot,17
46L3?(KB)4,340.008,2957,Gold,Cold,22
49P7?(WM)3,2015.671,2214,Ivory,Hot,7
26S3?(LN)9,691.686,2797,Red,Hot,50
66x8?(VK)6,1607.187,2553,Pink,Cold,5
9W2?(GS)4,2099.234,1188,Olive,Hot,75
54V3?(KV)8,1787.572,332,Olive,Hot,105
41P1?(FO)1,1512.456,777,Black,Hot,88
40T2?(CB)0,1389.089,1959,Teal,Hot,105
17J0?(XQ)8,1798.05,390,Brown,Cold,56
21V3?(UR)4,274.649,1190,Red,Hot,39
61P9?(R)9,1520.537,488,Ivory,Cold,63
14S0?(WR)3,1854.841,646,Black,Hot,103
26U0?(GZ76,1582.067,871,Cyan,Cold,41
45T6?(RW)7,1094.372,1027,Black,Cold,106
69R5?(RV)8,908.466,1580,Plum,Cold,78
96X%?(LY)6,828.9,210,Ivory,Hot,68
25B4?(TT)4,543.638,667,Black,Hot,83
67R2?(BM)0,2070.838,436,Purple,Cold,77
09W7?(KM)5,1882.221,2481,Teal,Cold,30
62T7?(WL)4,136.643,2322,Navy,Hot,94
07U5?(TL)9,1942.782,1512,Red,Hot,12
85M5?(RS)0,1731.047,1869,Plum,Cold,97
06Z1?(QU)8,151.431,1052,Cyan,Hot,73
51O6?(YT)3,1554.826,2986,Green,Hot,71
20I8?(XV)9,475.569,1595,Teal,Hot,105
26>9?(LR)6,1472.748,2331,Pink,Cold,59
19C7?(GW)5,74.665,124,Black,Hot,5
44E8?(JV)6,768.17,2348,Tan,Cold,103
33F3?(CK)1,1509.236,73,Olive,Hot,94
31I5?(UY)2,1451.475,990,Orange,Hot,100
99T5?(FO)3,63.538,2990,Tan,Cold,97
18Z1?(TT)8,1849.437,836,Gold,Cold,102
90H4?(WR)1,164.138,717,Orange,Cold,8
69Q9?(GQ)2,1684.324,1544,White,Cold,99
91Q8?(MQ)6,1577.872,1155,Blue,Hot,45
13M0?(RO)4,1470.288,1090,Silver,Cold,74
74U0?(NE)7,728.13,1004,Tan,Cold,101
77Z5?(QT)1,1738.874,1686,Lime,Hot,92
68W9?(UK)8,2026.383,2811,Lime,Cold,45
52T3?(LX)7,1494.891,2533,Black,Cold,57
86S5?(HJ)8,2048.453,1582,Tan,Hot,90
]1J7?(LP)1,246.993,1679,Violet,Cold,96
06N4?(LJ)5,1579.703,1457,Violet,Hot,48
88V8?(AZ)1,1789.963,370,Ivory,Cold,94
96I7?(FK)5,2057.156,2427,Tan,Hot,32
14C7?(ZJ)5,1719.185,1568,Cyan,Hot,96
39R8?(HQ)8,1552.453,2863,Purple,Cold,82
30Z8?(IW)9,1954.05,1921,Green,Hot,107
02N7?(XO)5,1943.9,1653,Navy,Hot,99
4Y5?(FF)7,1903.947,2332,Teal,Hot,58
51V2?(VC)7,1461.038,2601,Lime,Hot,101
84O7?(UY)3,1962.399,918,Ivory,Cold,43
72Q0?(IU)9,759.186,1351,Ivory,Cold,94
86P6?(EK)5,1593.574,870,Tan,Cold,23
85X7?~(YY)7,1012.631,1409,Lime,Hot,67
87Z4?(9Z)4,1940.594,763,Blue,Cold,74
89N5?(IB)4,1876.49,2235,Blue,Hot,85
64Sm1?(RP)3,1951.65,932,Blue,Cold,54
41D9?(OR)1,1463.62,423,Ivory,Hot,74
66V3?(XA)3,736.532,2807,Teal,Cold,68
06W6?(TR)7,1641.891,2050,Purple,Cold,29
80L8?(IC)3,1963.576,649,Lime,Hot,80
96Z5?(BR)9,1727.617,1390,Ivory,Hot,78
56Q4?(ZZ)3,1812.722,1124,Ivory,Hot,96
95P5?(QY)1,1894.854,2667,Lime,Hot,77
23T?(TW)2,1707.434,1178,Brown,Cold,13
13P9?(vI)4,1404.231,1595,Lime,Hot,52
08C1?(FP)8,2094.145,402,Silver,Cold,74
59N8?(VZ)6,456.057,1914,Teal,Hot,86
08M8?(OI)0,1638.737,2870,Tan,Hot,2
89K2?(YL)9,2028.027,1755,Tan,Cold,88
01U2?(TR)8,1879.273,1770,Tan,Hot,100
42H2?(VR)1,1531.424,741,Cyan,Cold,89
55E5?(VD)4,1904.438,1277,Black,Hot,69
16F3?(QU)9,1910.714,508,Pink,Hot,14
06I6?(NC)0,827.411,1095,Cyan,Cold,38
76K9?(GF)1,2038.793,80,Lime,Hot,32
22Q9?(DI)5,1274.877,2475,Tan,Cold,79
77B6?(AG)6,1835.935,2870,Plum,Cold,97
35Y3?(QG)5,873.005,767,Navy,Cold,97
73I9?(~Q)1,662.569,634,Blue,Hot,90
41Z7?(DX)5,1576.514,1461,Teal,Hot,82
60J7?(PI)8,1319.986,44,Red,Cold,88
30V3?(BW)4,643.482,2812,Lime,Cold,25
946?(NU)0,456.362,2981,Black,Cold,62
38I3?(XJ)4,1946.027,2501,Tan,Hot,17
83R8?(LV)4,1583.911,2493,Olive,Cold,77
90R5?(UY)5,8.77,2877,Lime,Hot,108
z3L8?(EU)6,1532.837,2057,Pink,Cold,88
96C9?(BC)1,1672.303,2771,Ivory,Hot,102
69P6?(SY)5,1730.764,2629,Lime,Cold,70
17T8?(AA)2,85.732,1726,Tan,Hot,1
15Q6?(UB)8,1704.923,1587,Navy,Cold,56
64Y9?(GM)9,1906.209,2743,Ivory,Hot,78
21Y0?(KL)7,1112.507,2498,Red,Cold,68
36E7?(FW)9,1965.339,48,Violet,Hot,105
30D1?(ML)4,1980.25,1467,Silver,Hot,13
96X2?(ZR)4,1808.454,1800,Blue,Cold,54
27K8?(BP)8,2061.376,2661,Tan,Cold,60
65B3?(QP)0,510.29,326,Tan,Hot,85
17F0?(ZE)7,730.625,250,Ivory,Hot,101
79L5?(IH)9,1996.638,2721,Ivory,Cold,46
46K1?(KN)3,1628.311,1414,Gold,Cold,6
04L5?(IS)9,2037.248,2243,Ivory,Cold,10
89R3?(QA)4,1981.563,142,Ivory,Hot,20
37M5?(YL)7,1761.914,2143,Pink,Cold,58
98P2?(PF)9,2004.3,1138,Lime,Hot,33
22X5?(VP)1,1848.353,348,Navy,Cold,77
92B4?(YR)9,1392.924,1466,Plum,Hot,97
23B7?(IK)7,681.138,1395,Gold,Cold,70
25T?(UB)8,1669.799,2439,Lime,Hot,90
94C7?(BN46,930.695,875,Gold,Hot,44
38O9?(CS)2,1654.378,203,Tan,Cold,33
12M1?(RT)4,437.774,626,Tan,Hot,77
09G0?(NA)1,639.071,2806,Cyan,Hot,87
97E3?(HC)7,1973.107,2940,Blue,Hot,1
9#A2?(QD)4,273.875,1601,Silver,Hot,16
36J7?(SY)6,1670.768,145,Tan,Cold,71
60B1?(RA)4,2055.022,865,White,Cold,93
83L7?(FB)7,1281.871,2489,Grey,Hot,28
51F0?(AM)7,612.463,1635,Blue,Hot,100
25N3?(LL)5,1967.953,2805,Blue,Hot,81
54Y3?(AS)3,1419.378,1031,Cyan,Cold,73
44D5?(VR)4,1985.649,860,Pink,Hot,98
26C2?(BO)0,193.784,79,Green,Hot,62
70S4?(WA)7,1875.903,2756,Teal,Cold,107
12U4?(WT)8,140.447,26,Ivory,Hot,31
18Z3?(IO)6,2011.953,2858,Cyan,Hot,98
89X5?(HR)3,1906.353,1787,Blue,Hot,64
45Z9?(SD)1,1951.357,1216,Gold,Hot,73
60L9?(PI)0,1713.583,2236,Teal,Hot,83
37O8?(XV)1,1763.578,1170,Lime,Hot,85
13Y5?(CH)5,2066.749,2075,Red,Hot,44
77R8?(EY)9,1642.539,1208,Tan,Hot,81
32D6?(FQ)7,1767.516,2748,Tan,Cold,102
42F8?(GM)6,658.845,1298,Purple,Hot,100
72F2?(ES)2,1493.661,1121,Silver,Cold,100
26K2?(ZG)1,1819.927,1394,Teal,Cold,13
67P1?(VQ)5,1490.122,764,Cyan,Cold,106
08D9?(OM)2,1461.474,122,Ivory,Cold,74
31I2?(WA)5,1715.638,2448,Lime,Hot,99
37E3?(UZ)8,815.587,2331,Silver,Hot,74
20T0?(NN)7,1516.563,2773,White,Cold,45
12B3(ZO)8,1068.351,426,Pink,Hot,108
04S4?(BR)1,1737.34,874,Plum,Cold,24
64H8?(YF)5,1624.3,2277,Plum,Hot,29
32O6?(YT)4,1636.351,2472,Purple,Hot,85
88W9?(LS)6,2023.777,2299,Silver,Hot,93
75I3?(VT)6,1849.814,2446,Teal,Hot,46
